date,city,temperature,humidity,pressure,wind_speed
2024-03-11,Delhi,21.31,42,963,0.805
2024-03-11,Mumbai,26.76,82,967,0.20666666666666667
2024-03-11,Bengaluru,28.45,86,1001,0.9883333333333333
2024-03-11,Chennai,33.29,45,967,1.5683333333333334
2024-03-11,Kolkata,24.9,46,969,6.46
2024-03-11,Hyderabad,23.15,70,966,4.283333333333333
2024-03-11,Pune,23.38,61,975,0.32166666666666666
2024-03-11,Jaipur,20.17,59,953,2.5500000000000003
2024-03-11,Lucknow,19.87,60,1002,1.5366666666666668
2024-03-11,Ahmedabad,30.26,70,958,3.6033333333333335
2024-03-12,Delhi,31.89,75,962,1.045
2024-03-12,Mumbai,27.09,75,952,5.353333333333333
2024-03-12,Bengaluru,18.97,76,1013,0.8983333333333333
2024-03-12,Chennai,29.26,79,1010,1.2583333333333333
2024-03-12,Kolkata,31.45,88,985,2.4116666666666666
2024-03-12,Hyderabad,23.59,40,1021,0.255
2024-03-12,Pune,25.87,89,984,5.825
2024-03-12,Jaipur,28.08,64,983,5.853333333333333
2024-03-12,Lucknow,20.71,77,997,0.21833333333333335
2024-03-12,Ahmedabad,23.08,43,992,0.79
2024-03-13,Delhi,22.69,62,969,0.05833333333333333
2024-03-13,Mumbai,32.53,76,960,4.445
2024-03-13,Bengaluru,19.82,67,981,3.0566666666666666
2024-03-13,Chennai,29.61,86,997,1.9366666666666665
2024-03-13,Kolkata,26.65,90,960,0.5633333333333334
2024-03-13,Hyderabad,32.35,81,1012,6.454999999999999
2024-03-13,Pune,28.5,86,1018,1.9433333333333334
2024-03-13,Jaipur,26.83,57,1017,2.07
2024-03-13,Lucknow,27.64,92,1004,0.255
2024-03-13,Ahmedabad,25.31,78,1012,4.796666666666667
2024-03-14,Delhi,21.37,90,1017,3.225
2024-03-14,Mumbai,27.1,89,981,4.441666666666666
2024-03-14,Bengaluru,19.22,61,960,3.6999999999999997
2024-03-14,Chennai,32.41,63,1012,4.1466666666666665
2024-03-14,Kolkata,27.18,43,980,0.9766666666666667
2024-03-14,Hyderabad,25.2,54,1014,0.26666666666666666
2024-03-14,Pune,23.54,61,971,0.9966666666666667
2024-03-14,Jaipur,21.57,47,990,2.875
2024-03-14,Lucknow,16.79,46,1005,0.005
2024-03-14,Ahmedabad,20.91,54,970,1.315
2024-03-15,Delhi,27.14,67,1008,2.0716666666666668
2024-03-15,Mumbai,28.57,80,1017,2.3366666666666664
2024-03-15,Bengaluru,22.42,69,993,6.416666666666667
2024-03-15,Chennai,33.4,74,1007,4.8999999999999995
2024-03-15,Kolkata,23.6,41,982,4.8933333333333335
2024-03-15,Hyderabad,22.79,51,963,4.548333333333333
2024-03-15,Pune,24.54,69,998,2.1999999999999997
2024-03-15,Jaipur,18.62,58,975,4.158333333333333
2024-03-15,Lucknow,19.95,61,964,0.6416666666666667
2024-03-15,Ahmedabad,25.18,51,1005,4.045
2024-03-16,Delhi,28.84,60,1014,4.9366666666666665
2024-03-16,Mumbai,29.46,84,1001,0.7433333333333333
2024-03-16,Bengaluru,27.23,60,971,4.428333333333334
2024-03-16,Chennai,32.66,85,1008,4.8500000000000005
2024-03-16,Kolkata,23.58,68,976,2.3666666666666667
2024-03-16,Hyderabad,23.76,64,964,5.366666666666667
2024-03-16,Pune,22.04,55,955,1.0366666666666666
2024-03-16,Jaipur,28.98,92,957,4.4799999999999995
2024-03-16,Lucknow,23.11,89,1018,5.655
2024-03-16,Ahmedabad,28.13,63,999,0.615
2024-03-17,Delhi,31.17,42,992,0.08166666666666667
2024-03-17,Mumbai,32.19,77,962,1.3466666666666667
2024-03-17,Bengaluru,25.18,90,960,1.3783333333333332
2024-03-17,Chennai,31.02,55,1021,5.4750000000000005
2024-03-17,Kolkata,25.72,91,1019,0.9233333333333333
2024-03-17,Hyderabad,22.59,64,974,3.2416666666666667
2024-03-17,Pune,20.62,86,995,5.838333333333334
2024-03-17,Jaipur,18.52,41,1007,4.201666666666667
2024-03-17,Lucknow,30.92,78,1002,3.1983333333333337
2024-03-17,Ahmedabad,26.54,49,955,1.3483333333333334
2024-03-18,Delhi,24.3,40,974,2.2466666666666666
2024-03-18,Mumbai,32.57,90,976,2.005
2024-03-18,Bengaluru,27.48,67,954,6.5633333333333335
2024-03-18,Chennai,30.27,85,1019,5.325
2024-03-18,Kolkata,27.37,71,984,4.3533333333333335
2024-03-18,Hyderabad,33.57,45,963,6.239999999999999
2024-03-18,Pune,30.8,84,1015,4.243333333333333
2024-03-18,Jaipur,25.2,63,1024,2.2183333333333333
2024-03-18,Lucknow,24.43,82,1011,0.4566666666666667
2024-03-18,Ahmedabad,20.26,88,992,6.185
2024-03-19,Delhi,30.76,58,1004,6.185
2024-03-19,Mumbai,26.97,89,1007,1.47
2024-03-19,Bengaluru,28.43,54,1009,2.13
2024-03-19,Chennai,29.87,58,984,2.638333333333333
2024-03-19,Kolkata,20.45,66,1000,4.341666666666667
2024-03-19,Hyderabad,24.69,75,992,2.1933333333333334
2024-03-19,Pune,22.77,54,1005,1.2616666666666667
2024-03-19,Jaipur,18.96,93,959,0.9633333333333334
2024-03-19,Lucknow,29.28,84,1013,3.783333333333333
2024-03-19,Ahmedabad,25.61,43,983,4.546666666666667
2024-03-20,Delhi,28.3,91,1016,6.204999999999999
2024-03-20,Mumbai,30.28,89,993,3.888333333333333
2024-03-20,Bengaluru,21.23,59,998,2.5749999999999997
2024-03-20,Chennai,29.04,42,1016,5.01
2024-03-20,Kolkata,24.79,74,989,1.2233333333333334
2024-03-20,Hyderabad,23.08,45,1000,0.15
2024-03-20,Pune,22.19,56,974,1.2633333333333334
2024-03-20,Jaipur,29.96,71,954,2.6316666666666664
2024-03-20,Lucknow,28.1,66,965,3.485
2024-03-20,Ahmedabad,25.78,40,963,5.551666666666667
2024-03-21,Delhi,20.56,54,1006,0.3
2024-03-21,Mumbai,29.6,75,950,0.5
2024-03-21,Bengaluru,19.99,92,997,5.46
2024-03-21,Chennai,31.92,52,1019,1.5866666666666667
2024-03-21,Kolkata,26.77,92,1009,2.341666666666667
2024-03-21,Hyderabad,27.65,69,1006,2.265
2024-03-21,Pune,18.43,83,958,4.506666666666667
2024-03-21,Jaipur,18.5,43,998,5.741666666666667
2024-03-21,Lucknow,31.67,42,963,3.141666666666667
2024-03-21,Ahmedabad,26.53,55,986,4.148333333333333
2024-03-22,Delhi,20.04,89,961,2.8866666666666667
2024-03-22,Mumbai,29.93,83,969,3.83
2024-03-22,Bengaluru,27.35,55,1013,4.093333333333333
2024-03-22,Chennai,33.5,45,990,0.7183333333333333
2024-03-22,Kolkata,24.26,63,967,6.035
2024-03-22,Hyderabad,32.95,54,1017,2.9633333333333334
2024-03-22,Pune,26.04,90,1011,1.5350000000000001
2024-03-22,Jaipur,28.61,88,1002,2.0016666666666665
2024-03-22,Lucknow,18.9,56,979,1.4083333333333332
2024-03-22,Ahmedabad,21.85,54,978,3.7983333333333333
2024-03-23,Delhi,23.16,56,952,3.078333333333333
2024-03-23,Mumbai,25.37,76,1023,3.0583333333333336
2024-03-23,Bengaluru,31.95,70,1021,0.09999999999999999
2024-03-23,Chennai,29.52,60,970,3.776666666666667
2024-03-23,Kolkata,30.5,57,964,5.489999999999999
2024-03-23,Hyderabad,25.3,67,965,6.3116666666666665
2024-03-23,Pune,23.08,89,959,1.7416666666666665
2024-03-23,Jaipur,19.22,52,1001,4.151666666666666
2024-03-23,Lucknow,23.21,55,953,4.573333333333333
2024-03-23,Ahmedabad,25.22,53,1005,4.6433333333333335
2024-03-24,Delhi,21.59,45,981,2.6
2024-03-24,Mumbai,33.17,60,1024,4.1466666666666665
2024-03-24,Bengaluru,20.08,63,957,5.34
2024-03-24,Chennai,27.9,49,982,3.811666666666667
2024-03-24,Kolkata,21.95,75,1005,4.2700000000000005
2024-03-24,Hyderabad,23.4,85,988,6.031666666666666
2024-03-24,Pune,21.61,53,953,5.238333333333333
2024-03-24,Jaipur,29.44,71,951,3.4466666666666668
2024-03-24,Lucknow,18.39,60,1015,3.9433333333333334
2024-03-24,Ahmedabad,22.2,56,1022,3.1466666666666665
2024-03-25,Delhi,29.16,45,1011,5.178333333333334
2024-03-25,Mumbai,26.31,44,1005,2.6916666666666664
2024-03-25,Bengaluru,23.63,81,981,1.8116666666666665
2024-03-25,Chennai,27.78,74,954,5.848333333333334
2024-03-25,Kolkata,25.62,70,971,3.2449999999999997
2024-03-25,Hyderabad,28.67,83,1011,0.7183333333333333
2024-03-25,Pune,25.43,91,973,0.8583333333333334
2024-03-25,Jaipur,23.86,64,982,3.7733333333333334
2024-03-25,Lucknow,25.98,56,985,4.753333333333333
2024-03-25,Ahmedabad,23.89,85,997,3.4149999999999996
2024-03-26,Delhi,29.32,44,996,2.15
2024-03-26,Mumbai,33.87,70,1003,3.5233333333333334
2024-03-26,Bengaluru,29.62,92,957,4.593333333333333
2024-03-26,Chennai,29.58,58,997,4.053333333333334
2024-03-26,Kolkata,23.75,65,970,5.718333333333334
2024-03-26,Hyderabad,23.4,72,1012,0.09666666666666666
2024-03-26,Pune,29.39,48,1008,6.368333333333333
2024-03-26,Jaipur,24.75,76,965,1.6500000000000001
2024-03-26,Lucknow,23.54,44,998,4.33
2024-03-26,Ahmedabad,25.44,62,988,5.978333333333333
2024-03-27,Delhi,22.23,60,995,5.503333333333334
2024-03-27,Mumbai,29.64,82,969,0.015
2024-03-27,Bengaluru,31.86,80,988,1.1616666666666666
2024-03-27,Chennai,27.7,57,990,5.18
2024-03-27,Kolkata,23.91,94,963,6.546666666666667
2024-03-27,Hyderabad,30.65,64,1016,0.3016666666666667
2024-03-27,Pune,27.27,91,963,0.04666666666666667
2024-03-27,Jaipur,25.69,81,975,5.5683333333333325
2024-03-27,Lucknow,30.59,85,958,6.631666666666667
2024-03-27,Ahmedabad,30.14,66,980,3.0533333333333332
2024-03-28,Delhi,31.18,84,1005,4.1499999999999995
2024-03-28,Mumbai,26.28,74,1017,4.411666666666666
2024-03-28,Bengaluru,26.02,75,1002,2.78
2024-03-28,Chennai,28.82,80,955,3.03
2024-03-28,Kolkata,29.81,80,977,3.0700000000000003
2024-03-28,Hyderabad,24.62,89,997,2.6350000000000002
2024-03-28,Pune,16.36,60,997,1.5433333333333332
2024-03-28,Jaipur,28.25,79,1022,5.193333333333333
2024-03-28,Lucknow,16.88,78,1022,5.631666666666667
2024-03-28,Ahmedabad,25.81,52,1024,3.9933333333333336
2024-03-29,Delhi,21.11,73,970,5.734999999999999
2024-03-29,Mumbai,26.89,60,1006,3.295
2024-03-29,Bengaluru,27.04,73,971,2.9283333333333332
2024-03-29,Chennai,30.5,57,950,0.37000000000000005
2024-03-29,Kolkata,23.06,77,978,0.29333333333333333
2024-03-29,Hyderabad,31.5,78,1024,1.335
2024-03-29,Pune,17.3,61,992,6.4433333333333325
2024-03-29,Jaipur,23.25,46,1023,2.033333333333333
2024-03-29,Lucknow,27.3,92,955,1.9066666666666665
2024-03-29,Ahmedabad,30.42,86,969,4.485
2024-03-30,Delhi,28.81,70,970,1.8366666666666667
2024-03-30,Mumbai,26.59,45,978,5.935
2024-03-30,Bengaluru,29.99,40,1018,1.79
2024-03-30,Chennai,27.33,75,990,5.863333333333333
2024-03-30,Kolkata,21.43,41,1011,2.5083333333333333
2024-03-30,Hyderabad,23.31,81,970,2.585
2024-03-30,Pune,25.85,66,1000,2.688333333333333
2024-03-30,Jaipur,20.12,85,989,2.308333333333333
2024-03-30,Lucknow,21.0,79,1019,0.10333333333333333
2024-03-30,Ahmedabad,22.97,69,971,2.3916666666666666
2024-03-31,Delhi,27.49,58,1002,6.63
2024-03-31,Mumbai,26.07,94,984,0.15
2024-03-31,Bengaluru,22.14,74,992,6.6499999999999995
2024-03-31,Chennai,30.1,40,1007,1.1066666666666667
2024-03-31,Kolkata,26.67,70,955,0.205
2024-03-31,Hyderabad,25.86,56,982,3.065
2024-03-31,Pune,26.04,85,984,0.89
2024-03-31,Jaipur,28.83,53,969,1.2283333333333333
2024-03-31,Lucknow,16.15,78,971,0.065
2024-03-31,Ahmedabad,21.81,72,984,4.953333333333333
2024-04-01,Delhi,37.56,75,989,1.2216666666666667
2024-04-01,Mumbai,33.88,76,1021,4.623333333333333
2024-04-01,Bengaluru,32.45,70,975,4.055
2024-04-01,Chennai,34.44,70,974,2.5416666666666665
2024-04-01,Kolkata,29.36,91,991,3.5316666666666667
2024-04-01,Hyderabad,28.46,86,1019,0.81
2024-04-01,Pune,25.94,74,997,3.72
2024-04-01,Jaipur,37.94,91,1017,2.28
2024-04-01,Lucknow,33.58,55,958,6.625
2024-04-01,Ahmedabad,26.92,81,992,1.7716666666666667
2024-04-02,Delhi,32.02,73,991,4.1433333333333335
2024-04-02,Mumbai,29.6,85,1012,2.74
2024-04-02,Bengaluru,21.55,44,960,5.555
2024-04-02,Chennai,33.3,42,984,1.1983333333333335
2024-04-02,Kolkata,31.46,71,974,4.66
2024-04-02,Hyderabad,27.89,45,970,2.8200000000000003
2024-04-02,Pune,33.57,47,972,5.078333333333333
2024-04-02,Jaipur,32.9,78,951,1.9966666666666668
2024-04-02,Lucknow,32.64,64,959,6.3
2024-04-02,Ahmedabad,35.27,50,1018,3.265
2024-04-03,Delhi,34.9,80,1009,0.6749999999999999
2024-04-03,Mumbai,32.01,79,1024,4.113333333333333
2024-04-03,Bengaluru,31.26,53,967,6.395
2024-04-03,Chennai,29.42,69,1008,4.505
2024-04-03,Kolkata,28.52,91,1015,1.8283333333333334
2024-04-03,Hyderabad,35.04,61,997,4.61
2024-04-03,Pune,20.77,76,1017,0.38833333333333336
2024-04-03,Jaipur,31.22,65,963,0.6033333333333334
2024-04-03,Lucknow,32.38,87,1018,4.261666666666667
2024-04-03,Ahmedabad,30.75,41,993,4.141666666666667
2024-04-04,Delhi,37.03,48,994,2.7016666666666667
2024-04-04,Mumbai,28.63,90,996,0.9199999999999999
2024-04-04,Bengaluru,29.94,93,998,3.7433333333333336
2024-04-04,Chennai,35.51,46,998,5.8500000000000005
2024-04-04,Kolkata,27.67,79,1000,2.9066666666666667
2024-04-04,Hyderabad,34.86,79,1000,3.5066666666666664
2024-04-04,Pune,32.74,76,1010,3.19
2024-04-04,Jaipur,36.58,43,962,5.07
2024-04-04,Lucknow,22.74,67,955,1.2916666666666667
2024-04-04,Ahmedabad,34.51,75,958,1.9966666666666668
2024-04-05,Delhi,34.64,76,960,2.12
2024-04-05,Mumbai,27.39,94,954,0.41333333333333333
2024-04-05,Bengaluru,24.63,43,989,3.015
2024-04-05,Chennai,28.16,52,958,5.1450000000000005
2024-04-05,Kolkata,29.39,68,1001,4.588333333333334
2024-04-05,Hyderabad,33.18,85,1024,3.53
2024-04-05,Pune,26.63,61,969,0.7233333333333333
2024-04-05,Jaipur,34.44,58,972,3.3666666666666667
2024-04-05,Lucknow,22.25,66,1024,3.815
2024-04-05,Ahmedabad,37.57,75,965,0.5583333333333333
2024-04-06,Delhi,26.2,83,991,5.073333333333333
2024-04-06,Mumbai,29.11,62,1004,5.118333333333333
2024-04-06,Bengaluru,30.51,74,1019,2.6316666666666664
2024-04-06,Chennai,29.12,50,972,4.685
2024-04-06,Kolkata,26.79,63,982,6.376666666666666
2024-04-06,Hyderabad,27.15,66,980,0.5583333333333333
2024-04-06,Pune,30.28,71,987,4.121666666666667
2024-04-06,Jaipur,36.38,67,1022,6.41
2024-04-06,Lucknow,34.06,55,1020,0.5116666666666666
2024-04-06,Ahmedabad,28.57,89,1021,1.9866666666666666
2024-04-07,Delhi,32.78,57,1019,3.233333333333333
2024-04-07,Mumbai,31.55,65,1007,0.27666666666666667
2024-04-07,Bengaluru,29.12,44,992,4.925
2024-04-07,Chennai,35.08,62,977,1.5233333333333334
2024-04-07,Kolkata,30.71,86,954,2.8333333333333335
2024-04-07,Hyderabad,26.97,81,1017,6.3183333333333325
2024-04-07,Pune,31.11,86,956,3.2133333333333334
2024-04-07,Jaipur,27.33,44,970,5.331666666666666
2024-04-07,Lucknow,26.61,73,1014,1.0583333333333333
2024-04-07,Ahmedabad,37.48,78,1001,3.143333333333333
2024-04-08,Delhi,27.39,49,976,1.6900000000000002
2024-04-08,Mumbai,33.52,41,1006,1.7249999999999999
2024-04-08,Bengaluru,28.26,51,1000,2.191666666666667
2024-04-08,Chennai,28.15,92,998,4.363333333333333
2024-04-08,Kolkata,29.46,79,969,2.4483333333333333
2024-04-08,Hyderabad,26.22,86,958,1.545
2024-04-08,Pune,29.11,75,999,0.6383333333333333
2024-04-08,Jaipur,28.79,60,972,6.536666666666666
2024-04-08,Lucknow,35.46,40,978,2.3666666666666667
2024-04-08,Ahmedabad,29.72,87,987,0.995
2024-04-09,Delhi,28.2,63,988,2.6350000000000002
2024-04-09,Mumbai,28.5,55,955,4.708333333333333
2024-04-09,Bengaluru,29.95,90,969,4.3549999999999995
2024-04-09,Chennai,35.31,76,967,3.6533333333333338
2024-04-09,Kolkata,25.94,46,955,1.1283333333333332
2024-04-09,Hyderabad,34.95,94,960,0.16
2024-04-09,Pune,30.78,93,1023,1.5533333333333335
2024-04-09,Jaipur,36.94,88,965,4.421666666666667
2024-04-09,Lucknow,32.91,87,963,5.168333333333334
2024-04-09,Ahmedabad,31.78,89,981,2.47
2024-04-10,Delhi,28.11,69,985,6.253333333333334
2024-04-10,Mumbai,29.79,40,980,0.33499999999999996
2024-04-10,Bengaluru,28.51,40,972,2.855
2024-04-10,Chennai,30.0,74,1005,5.941666666666666
2024-04-10,Kolkata,24.26,49,979,2.3466666666666667
2024-04-10,Hyderabad,27.3,60,1009,2.983333333333333
2024-04-10,Pune,26.44,80,1012,3.263333333333333
2024-04-10,Jaipur,27.8,82,1023,1.6733333333333331
2024-04-10,Lucknow,22.73,93,974,0.53
2024-04-10,Ahmedabad,32.15,56,1001,2.7449999999999997
2024-04-11,Delhi,26.12,65,953,1.5633333333333335
2024-04-11,Mumbai,27.46,71,1016,1.3383333333333332
2024-04-11,Bengaluru,21.5,70,1013,2.5083333333333333
2024-04-11,Chennai,35.42,78,981,1.0133333333333334
2024-04-11,Kolkata,27.52,73,983,5.706666666666667
2024-04-11,Hyderabad,37.33,40,986,0.64
2024-04-11,Pune,22.8,83,1003,5.93
2024-04-11,Jaipur,28.87,90,1009,2.4933333333333336
2024-04-11,Lucknow,29.04,81,1022,6.271666666666667
2024-04-11,Ahmedabad,37.53,43,977,4.885
2024-04-12,Delhi,30.09,80,995,1.1233333333333333
2024-04-12,Mumbai,32.46,93,969,2.23
2024-04-12,Bengaluru,30.37,57,1012,4.21
2024-04-12,Chennai,32.5,85,1008,2.5933333333333333
2024-04-12,Kolkata,32.9,90,987,2.643333333333333
2024-04-12,Hyderabad,37.35,52,1002,3.115
2024-04-12,Pune,22.31,82,990,3.1633333333333336
2024-04-12,Jaipur,25.16,52,998,3.73
2024-04-12,Lucknow,29.18,62,978,5.359999999999999
2024-04-12,Ahmedabad,34.98,80,1010,0.9333333333333332
2024-04-13,Delhi,26.53,48,996,3.9333333333333336
2024-04-13,Mumbai,31.63,57,994,5.73
2024-04-13,Bengaluru,20.98,57,966,0.21833333333333335
2024-04-13,Chennai,31.77,79,973,4.788333333333333
2024-04-13,Kolkata,33.38,89,961,6.0183333333333335
2024-04-13,Hyderabad,25.98,75,1023,1.6050000000000002
2024-04-13,Pune,21.01,49,1013,0.9683333333333333
2024-04-13,Jaipur,34.48,70,950,4.34
2024-04-13,Lucknow,24.13,66,950,2.098333333333333
2024-04-13,Ahmedabad,35.45,59,1018,5.803333333333334
2024-04-14,Delhi,37.23,67,974,0.435
2024-04-14,Mumbai,33.27,49,1008,2.1350000000000002
2024-04-14,Bengaluru,31.58,46,976,2.6316666666666664
2024-04-14,Chennai,34.98,68,968,1.0266666666666666
2024-04-14,Kolkata,30.67,51,992,2.43
2024-04-14,Hyderabad,28.1,50,952,1.7666666666666666
2024-04-14,Pune,27.56,75,1009,3.921666666666667
2024-04-14,Jaipur,31.38,66,998,4.995
2024-04-14,Lucknow,30.03,66,997,3.6916666666666664
2024-04-14,Ahmedabad,26.41,43,1000,6.02
2024-04-15,Delhi,27.55,67,974,2.3983333333333334
2024-04-15,Mumbai,33.0,73,981,1.7116666666666667
2024-04-15,Bengaluru,25.31,66,1009,2.15
2024-04-15,Chennai,32.38,70,989,4.305
2024-04-15,Kolkata,27.35,86,981,1.71
2024-04-15,Hyderabad,34.22,85,982,1.755
2024-04-15,Pune,23.79,55,1002,1.6683333333333332
2024-04-15,Jaipur,29.99,53,1021,2.545
2024-04-15,Lucknow,33.53,71,988,1.5616666666666665
2024-04-15,Ahmedabad,27.78,51,960,3.1649999999999996
2024-04-16,Delhi,30.29,93,1012,2.5283333333333333
2024-04-16,Mumbai,27.51,79,956,3.405
2024-04-16,Bengaluru,31.35,93,985,3.3083333333333336
2024-04-16,Chennai,29.69,80,994,2.8666666666666667
2024-04-16,Kolkata,24.61,40,980,2.1766666666666667
2024-04-16,Hyderabad,36.51,58,966,6.295000000000001
2024-04-16,Pune,32.39,45,993,3.7583333333333333
2024-04-16,Jaipur,35.08,54,1007,5.658333333333334
2024-04-16,Lucknow,26.16,77,972,4.078333333333333
2024-04-16,Ahmedabad,27.24,93,958,3.595
2024-04-17,Delhi,28.73,40,995,4.7700000000000005
2024-04-17,Mumbai,27.93,48,961,4.443333333333333
2024-04-17,Bengaluru,31.52,77,1017,3.768333333333333
2024-04-17,Chennai,28.37,50,1008,0.07833333333333332
2024-04-17,Kolkata,28.88,42,995,1.8783333333333332
2024-04-17,Hyderabad,29.8,79,1019,4.033333333333333
2024-04-17,Pune,29.89,83,955,0.7833333333333333
2024-04-17,Jaipur,33.11,76,1007,4.131666666666667
2024-04-17,Lucknow,25.1,40,979,6.301666666666667
2024-04-17,Ahmedabad,36.22,84,953,1.9283333333333335
2024-04-18,Delhi,37.72,60,962,2.6633333333333336
2024-04-18,Mumbai,33.7,74,971,2.9316666666666666
2024-04-18,Bengaluru,33.65,56,990,3.1033333333333335
2024-04-18,Chennai,29.42,65,1001,4.97
2024-04-18,Kolkata,27.98,73,958,5.531666666666666
2024-04-18,Hyderabad,32.33,77,973,4.116666666666666
2024-04-18,Pune,27.0,63,952,4.7716666666666665
2024-04-18,Jaipur,28.18,45,1021,5.03
2024-04-18,Lucknow,32.92,50,974,0.9733333333333333
2024-04-18,Ahmedabad,35.21,81,984,0.48333333333333334
2024-04-19,Delhi,35.41,59,1008,1.8383333333333332
2024-04-19,Mumbai,29.55,90,958,3.375
2024-04-19,Bengaluru,32.69,87,959,5.37
2024-04-19,Chennai,30.41,85,970,3.7383333333333333
2024-04-19,Kolkata,32.04,68,994,5.41
2024-04-19,Hyderabad,34.11,56,968,6.138333333333333
2024-04-19,Pune,30.83,49,995,4.72
2024-04-19,Jaipur,29.47,49,996,2.3666666666666667
2024-04-19,Lucknow,34.34,89,1010,5.911666666666666
2024-04-19,Ahmedabad,25.28,72,998,2.1999999999999997
2024-04-20,Delhi,27.84,50,987,0.10166666666666667
2024-04-20,Mumbai,30.82,66,968,2.2033333333333336
2024-04-20,Bengaluru,22.84,75,973,1.8616666666666666
2024-04-20,Chennai,33.86,76,1014,4.786666666666666
2024-04-20,Kolkata,26.98,70,964,5.0249999999999995
2024-04-20,Hyderabad,35.62,90,1023,4.741666666666666
2024-04-20,Pune,24.96,65,993,5.98
2024-04-20,Jaipur,37.24,41,1003,1.9966666666666668
2024-04-20,Lucknow,26.37,54,959,1.8083333333333333
2024-04-20,Ahmedabad,33.52,64,1001,4.283333333333333
2024-04-21,Delhi,30.72,46,958,0.5316666666666666
2024-04-21,Mumbai,27.84,81,1002,5.005
2024-04-21,Bengaluru,26.28,54,973,3.365
2024-04-21,Chennai,31.78,73,1013,0.32166666666666666
2024-04-21,Kolkata,33.01,45,976,3.046666666666667
2024-04-21,Hyderabad,30.65,74,962,1.1316666666666666
2024-04-21,Pune,26.71,84,994,6.476666666666667
2024-04-21,Jaipur,35.17,85,995,2.57
2024-04-21,Lucknow,22.14,82,960,3.7466666666666666
2024-04-21,Ahmedabad,29.99,42,960,0.49500000000000005
2024-04-22,Delhi,36.16,67,975,4.913333333333333
2024-04-22,Mumbai,32.38,94,990,5.046666666666667
2024-04-22,Bengaluru,20.14,56,998,4.0183333333333335
2024-04-22,Chennai,29.66,70,998,1.145
2024-04-22,Kolkata,25.08,91,1002,1.5116666666666667
2024-04-22,Hyderabad,34.58,47,994,5.533333333333334
2024-04-22,Pune,33.27,62,1023,5.863333333333333
2024-04-22,Jaipur,36.83,43,958,4.28
2024-04-22,Lucknow,29.98,81,992,4.288333333333333
2024-04-22,Ahmedabad,30.78,67,1009,4.22
2024-04-23,Delhi,29.19,63,971,5.161666666666666
2024-04-23,Mumbai,30.69,48,984,6.406666666666666
2024-04-23,Bengaluru,24.74,79,987,2.34
2024-04-23,Chennai,35.57,56,977,2.5466666666666664
2024-04-23,Kolkata,28.05,54,1020,3.078333333333333
2024-04-23,Hyderabad,31.19,56,1013,3.9316666666666666
2024-04-23,Pune,25.91,79,992,4.51
2024-04-23,Jaipur,35.5,85,1010,4.12
2024-04-23,Lucknow,29.37,44,1010,4.67
2024-04-23,Ahmedabad,30.36,57,1002,0.12666666666666668
2024-04-24,Delhi,27.66,89,960,3.643333333333333
2024-04-24,Mumbai,27.07,92,1003,5.48
2024-04-24,Bengaluru,22.31,55,975,4.8133333333333335
2024-04-24,Chennai,33.27,61,982,6.329999999999999
2024-04-24,Kolkata,29.97,93,950,0.20833333333333334
2024-04-24,Hyderabad,30.57,44,1022,3.4466666666666668
2024-04-24,Pune,21.36,80,982,5.761666666666667
2024-04-24,Jaipur,25.27,69,992,2.7183333333333333
2024-04-24,Lucknow,30.1,56,1023,0.29833333333333334
2024-04-24,Ahmedabad,37.79,45,989,2.891666666666667
2024-04-25,Delhi,36.52,61,983,0.29
2024-04-25,Mumbai,27.41,65,970,6.328333333333333
2024-04-25,Bengaluru,30.64,69,972,2.66
2024-04-25,Chennai,31.46,42,1007,4.316666666666666
2024-04-25,Kolkata,24.67,52,970,0.7916666666666666
2024-04-25,Hyderabad,32.01,42,970,5.458333333333333
2024-04-25,Pune,32.26,93,1002,4.126666666666667
2024-04-25,Jaipur,31.92,86,953,0.59
2024-04-25,Lucknow,29.72,54,1012,3.0733333333333337
2024-04-25,Ahmedabad,25.49,64,984,6.013333333333333
2024-04-26,Delhi,36.67,83,994,3.123333333333333
2024-04-26,Mumbai,31.89,74,1018,1.3383333333333332
2024-04-26,Bengaluru,25.1,74,1007,3.7783333333333338
2024-04-26,Chennai,34.34,80,989,0.20166666666666666
2024-04-26,Kolkata,29.07,66,1018,6.178333333333334
2024-04-26,Hyderabad,31.66,94,978,4.785
2024-04-26,Pune,31.93,44,963,3.0666666666666664
2024-04-26,Jaipur,25.3,48,1004,0.12833333333333333
2024-04-26,Lucknow,29.05,46,1015,2.888333333333333
2024-04-26,Ahmedabad,36.67,74,1022,3.8266666666666667
2024-04-27,Delhi,28.77,57,1019,0.57
2024-04-27,Mumbai,34.52,66,994,3.408333333333333
2024-04-27,Bengaluru,29.12,67,973,6.066666666666666
2024-04-27,Chennai,29.36,64,1023,6.265000000000001
2024-04-27,Kolkata,24.55,79,970,3.3699999999999997
2024-04-27,Hyderabad,33.82,68,1009,5.9383333333333335
2024-04-27,Pune,22.63,83,1001,5.191666666666666
2024-04-27,Jaipur,35.52,55,1019,3.498333333333333
2024-04-27,Lucknow,25.46,85,978,6.658333333333334
2024-04-27,Ahmedabad,30.66,50,956,4.0183333333333335
2024-04-28,Delhi,37.75,62,985,4.661666666666666
2024-04-28,Mumbai,34.94,92,974,0.39166666666666666
2024-04-28,Bengaluru,21.0,41,957,2.6766666666666663
2024-04-28,Chennai,35.4,45,1016,2.408333333333333
